url,reference_number,id,broker_display_name,title,property_type,description,location,price,currency,bedrooms,bathrooms,furnished,amenities,details,agent_name,property_image_urls,completion_status,ownership
https://www.bayut.eg/en/property/details-504033706.html,Bayut - Abdallah9,504033706,Egypt Best Properties (EBP),Prime location Bahary Town house for sale in Sarai near Madinty New Cairo,Townhouse,"Sarai Townhouse s2 phase (varana) 1 of 60 limited townhousesbua:160Frontyard : 20mBackyard : 100mRoof : 20m3 bedroom (1 master)3 bathroomPrime location baharyPrice :11 million negotiable----------------------------· Sarai is one of the huge mind-blowing developments in New Cairo. The Sarai compound was developed and created by the real estate tycoon Madinet Masr for Housing & Development (MNHD). The project rolls over a huge land area of 5.5 million square meters. Sarai is a mixed-use project that offers all you can dream about; residential, commercial, administrative, and medical spaces. · The project is created in a unique way to offer the residents an unmatched living experience with top-notch luxury facilities. · Sarai is a huge project with many phases such as esse, Rai Valleys, Sheya Residence, Rai Views, Elan, Rai, Varana, Cavana Springs, Arena Strip Mall, Taval, and EastWave. #Abdallah","Sarai, Mostakbal City, Cairo",11000000,EGP,3,3.0,Unfurnished,"Built in Kitchen Appliances, Covered parking, Electricity Meter, Balcony or Terrace, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, 24 Hours Concierge",160 Sq. M.,Yara El Desuki,"[""https://images.bayut.eg/thumbnails/49114444-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49114445-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49114446-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49114447-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49114448-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49114449-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49114450-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49114451-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49114452-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49114453-800x600.jpeg""]",Ready,Primary
https://www.bayut.eg/en/property/details-504033430.html,Bayut - 5001301-uh2Sg2,504033430,Dreams real estate,"3-bedroom apartment for sale in Hadayek October, 125 sqm, 3 rooms, 2 bathrooms, Open View directly on the Italian neighborhood in Hadayek October, 5% down payment and installment over 12 years.",Apartment,"125m Apartment for Sale with 3 Rooms Open ViewOwn your apartment in Hadayek October in a prime location on Italian Neighborhood Road directly, in front of the tourist walkway, the green river, and the high-speed train. Unit Details:125 meters3 Bedrooms2 BathroomsDistinctive Open ViewPractical design and excellent space utilization. Integrated Compound:Swimming Pool • Landscape • Water Features • Kids Area • Underground Parking • Commercial MallStarting price per meter is 23,000 EGP5% Down Payment Only | Installments up to 12 YearsLaunch Price — A unique opportunity to book at the start of the project!Contact us to know the final price and booking details.","Hadayek October, Giza Apartments, Giza",3125000,EGP,3,2.0,Unfurnished,"First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Day Care Center, Kids Play Area, Lawn or Garden, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, 24 Hours Concierge",125 Sq. M.,Mohamed Ahmed,"[""https://images.bayut.eg/thumbnails/49111089-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111090-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111091-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111092-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111093-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111094-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111095-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111096-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111097-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111098-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111099-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111100-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111101-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49111102-800x600.jpeg""]",Ready,Primary
https://www.bayut.eg/en/property/details-503990231.html,Bayut - 1411-CxTh6N,503990231,Promax,"An apartment of 108 m in Al-Thawra Al-Khadra, GENISTA COMPOUND, next to Al-Rabwa Compound and Al-Ahly Club, Sheikh Zayed, with installments without interest.",Apartment,"Contract with 5% and installment over 10 years in the GENISTA COMPOUND offered by AL Amaken in the Al-Thawra Al-Khadra areaApartment of 108m divided into:- 2 bedrooms- 2 bathrooms- 2-piece reception- Kitchen- TerraceAt a price of 4,690,000 with installments over 10 yearsProject details:- 10 acres- Buildings G+3- Construction ratio 25%A2 Studio – Engineering Consultant -ARCHPLAN – Executive Consultant -Vodafone – Smart Infrastructure -Project services:- Underground garage sized for the project- Swimming pools- Running and walking track- Gym- Electronic gates- Green spaces- Dedicated children's areasProject location:- Al-Thawra Al-Khadra area- Near the Al-Ahly Club- In front of the Al-Rabwa CompoundFor more details and information, contact us at [redacted phone number]","Genista Compound, Sheikh Zayed, Giza Apartments, Giza",4690000,EGP,2,1.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Balcony or Terrace, Elevators in Building: 2, Service Elevators, Facilities for Disabled, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Security Staff, CCTV Security, 24 Hours Concierge",108 Sq. M.,Salma Nasser,"[""https://images.bayut.eg/thumbnails/48458809-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458810-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458811-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458812-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458813-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458814-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458815-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-503990286.html,Bayut - 1114-lOYM3r,503990286,Property Hills,Receive an apartment in the largest park in Zayed inside ZED Towers – hotel finishing and air conditioning,Apartment,"Receive a fully finished apartment with air conditioning in ZED West – Sheikh ZayedFrom Ora Developers – Naguib Sawiris projectYour chance to live in the heart of Sheikh Zayed inside the famous ZED Towers in the area, with modern designs, hotel-like finishing, and a view of the largest park in Zayed. Unit details:Area: 74 square meters2 bedrooms2 bathroomsKitchenSpacious reception + dining roomNanny room + private bathroomTerrace with a stunning view of the green spacesFully finished with air conditioning – immediate deliveryFeatures of ZED West – Sheikh Zayed:Prime location next to the largest park in Sheikh Zayed covering 65 acresIntegrated service area: cafes, restaurants, malls, and clinicsSwimming pools and children's play areas24/7 security and organized parkingClose to all vital services and main roadsLocation:5 minutes from Hyper One10 minutes from Arkan and Park Street15 minutes from Sphinx International AirportNext to the 26th of July Axis and the desert roadAbout Ora Developers – Naguib Sawiris:Ora Developers is an international real estate development company owned by businessman Naguib Sawiris, working on implementing global residential, commercial, and tourist projects, aiming to provide a luxurious living experience and integrated lifestyle. Among its prominent projects:ZED West – Sheikh ZayedZED East – Fifth SettlementSilverSands – North CoastProjects in Cyprus, London, Pakistan, and GrenadaFor contact or WhatsApp:[redacted phone number]Start a new life in ZED Sheikh Zayed and receive your apartment immediately with hotel-like finishing and the most beautiful park in the city!","ZED West Compound, Sheikh Zayed, Giza Apartments, Giza",4000000,EGP,2,2.0,Unfurnished,"Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Balcony or Terrace, Gym or Health Club, Swimming Pool, Barbeque Area, Cafeteria or Canteen, Security Staff, CCTV Security",74 Sq. M.,Hosam Adel,"[""https://images.bayut.eg/thumbnails/48459782-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459783-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459784-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459785-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459786-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459787-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459788-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459789-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459790-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459791-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459792-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459793-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459794-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459795-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48459796-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-503990154.html,Bayut - 1411-ZZjPDo,503990154,Promax,"For sale, a 122 sqm apartment with a distinctive open view in Compound 7 Residences from Harby Company, with installments over 120 months in October Gardens next to City Trees and Rock Eden seven harby.",Apartment,"Harby launches its new project in 6 October, the SEVEN Residence compound with a 10% down payment and installment over 10 years. Apartment of 122 sqm divided into:- 2 bedrooms- 2 bathrooms- Reception 3 pieces- Kitchen- TerraceWith a total price of 4,190,000, installment over 10 years. Project area: 52 acres. Project services:- Swimming pools- Commercial area- Gym- Padel court- Children's play area- Barbecue area- Surveillance cameras- Security teamProject location:- Directly on Zewail Street- In front of Zewail University of Science and Technology- 700 meters from the Wahat Road- 3 minutes from the Ring Road. For more details, contact us via phone or WhatsApp at [redacted phone number].","Seven Residence, Hadayek October, Giza Apartments, Giza",4190000,EGP,2,2.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Balcony or Terrace, Gym or Health Club, Facilities for Disabled, Day Care Center, Kids Play Area, Lawn or Garden, Cafeteria or Canteen, Waste Disposal, Cleaning Services, Business Center, Security Staff, CCTV Security",122 Sq. M.,Salma Nasser,"[""https://images.bayut.eg/thumbnails/48458065-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458066-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458067-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458068-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458069-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458070-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458071-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458072-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458073-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-503990241.html,Bayut - 1114-fMhmqr,503990241,Property Hills,"Standalone villa with a distinctive area and an open view of the landscape in Golden Square, Fifth Settlement, next to Palm Hills Katameya.",Villa,"Standalone villa with a unique area and an open view of the landscape in Golden Square, Fifth Settlement, next to Palm Hills Katameya. Next to Fifth Square Compound and Mivida, just minutes from Wadi Degla Club, near 90th Street. Unit details. Standalone villa. Area 325 meters. Large garden. Roof. 5 rooms. 5 bathrooms. Large reception. Services. 24-hour security and guarding. Integrated services compound. Green spaces. Artificial lakes. Restaurants and cafes. Walking and jogging paths. For contact via WhatsApp. [redacted phone number].","Azzar Compound, 5th Settlement, New Cairo, Cairo",14000000,EGP,5,5.0,Unfurnished,"Covered parking, Electricity Backup, Pets Allowed, Electricity Meter, Water Meter, Double Glazed Windows, Storage Areas, Natural Gas, Landline, Balcony or Terrace, Lobby in Building, Prayer Room, Reception/Waiting Room, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Security Staff, CCTV Security, Broadband Internet, Satellite/Cable TV, Intercom, ATM Facility, 24 Hours Concierge, Maids Room, Freehold",325 Sq. M.,Esraa ELsawy,"[""https://images.bayut.eg/thumbnails/48464069-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48464070-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48464071-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48464072-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48464073-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48464074-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48464075-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48464076-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-503990156.html,Bayut - 1411-CcLbNe,503990156,Promax,"An apartment of 173 sqm, fully finished, in the compound Calma in Sheikh Zayed, available for installment. Just minutes from Hyper One, Al-Thawra Al-Khadra, near the compound Koy Calma Sheikh Zayed.",Apartment,"Receive your apartment in the compound in Sheikh Zayed, calma zayed. Apartment 173 sqm consists of:Finished. 3 bedrooms. 2 bathrooms. Reception. Kitchen. Terrace. Location of the compound:One minute from Al-Nazha Street. Hyper One. 26 July Corridor. Desert Road to Alexandria. For more details and information, contact us via WhatsApp or phone at [redacted phone number].","Calma, Sheikh Zayed, Giza Apartments, Giza",5631000,EGP,3,3.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Balcony or Terrace, Elevators in Building: 2, Service Elevators, Gym or Health Club, Facilities for Disabled, Jacuzzi, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Security Staff, CCTV Security, 24 Hours Concierge, Pet Policy",173 Sq. M.,Salma Nasser,"[""https://images.bayut.eg/thumbnails/48458201-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458202-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458203-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/48458204-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504033409.html,Bayut - 1405-OQJiyz,504033409,Location investment,"Villa 555 sqm for sale in Madinaty, Lakes View directly – Excellent opportunity to own the most prestigious view",Villa,"For sale in Madinaty: a discounted villa for sale, ModeL CIn the most beautiful phases of MadinatyPerfect for investment opportunities and prime residential livingAll dues fully paidJust steps from the main gateReady for immediate handoverBest location with lake viewsSea-facingThe villa is unfinishedBuilding area: 555 m²Land area: 737 m²Comprises:Ground floor: (Reception - 3-piece Salon - Dining Room - Kitchen - Maid's Room with Bathroom - Main Bathroom)First floor: (4 Bedrooms, all en-suite - Living Room - 2 Terraces)Roof: (Service Room)","Madinaty, Cairo",65000000,EGP,5,5.0,Unfurnished,"Built in Kitchen Appliances, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Balcony or Terrace, Lobby in Building, First Aid Medical Center, Gym or Health Club, Day Care Center, Lawn or Garden, Barbeque Area, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, 24 Hours Concierge",555 Sq. M.,Mohamed elbaz,"[""https://images.bayut.eg/thumbnails/49110831-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110832-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110833-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110834-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110835-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110836-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110837-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110838-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110839-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110840-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110841-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110842-800x600.jpeg""]",Ready,Resale
https://www.bayut.eg/en/property/details-504033372.html,Bayut - 1016-PcqAFt,504033372,Falcon Real Estate,"3 rooms with a 64% discount or a down payment of 900,000 with fully finished,an apartment for sale in New Heliopolis, Talala Compound, on the Suez Roa",Apartment,"- Luxurious corner apartment, fully finished and ready to move in. Area: 125 sq mDivided into (3 bedrooms, 2 bathrooms)- Talala Compound, Prime Location, directly on the Amal Axis (one of the most important axes providing easy access to anywhere)- Minutes from Madinaty and adjacent to New Giza and SODIC EastCash price = 3,900,000 EGPFor more details and a video, contact us now via WhatsApp: [redacted phone number] or phone","Talala, New Heliopolis, Cairo",3900000,EGP,3,2.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Barbeque Area, Cafeteria or Canteen",125 Sq. M.,محمد على,"[""https://images.bayut.eg/thumbnails/49110292-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110293-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110294-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110295-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110296-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110297-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110298-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110299-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110300-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110301-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110302-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504033354.html,Bayut - 1016-HBDmcT,504033354,Falcon Real Estate,Ready To Move Bahry Trible View + Corner Apartment For Sale In Stone Residence New Cairo Next To Katamya Heights Minutes To Heliopolis - Nasr City,Apartment,Receive your apartment immediately in one of the finest locations in New Cairo – Stone Residence. Open view with 100% privacy – next to Katameya Heights. Area: 220 SQM – 4 Bedrooms – 3 Bathrooms – Spacious Reception with a stunning view. Pool View – Full Privacy. For viewing and more details: [redacted phone number] + WhatsApp,"Stone Residence Compound, Katameya, Cairo",10500000,EGP,4,3.0,Unfurnished,"Balcony or Terrace, First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Lawn or Garden, Security Staff, CCTV Security",220 Sq. M.,Youssef Mohamed,"[""https://images.bayut.eg/thumbnails/49110079-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110080-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110081-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110082-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110083-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110084-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110085-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110086-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110087-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110088-800x600.jpeg""]",Ready,Primary
https://www.bayut.eg/en/property/details-504033346.html,Bayut - 1016-JrNiPF,504033346,Falcon Real Estate,"30% off chalet, first row (sea + yacht marina), 500K down payment + launch price, chalet for sale in Salt Marina, North Coast, near South Med&La vista",Chalet,"Chalet with a 30% discount for a limited time [First row marina + sea]Ultra super Lux finishing || Lowest price within the launchInvest in the first world-class marina. An investment opportunity in the most powerful launch on the North Coast. A world-class marina. . . and an unparalleled view directly overlooking the sea and marina, developed by Misr Beach Development. Down payment of 500,000 + flexible installmentsFor details, contact us now via WhatsApp & phone: [redacted phone number]-------------------------------------------------------------------------------------","Salt, Ras Al Hekma, North Coast, Matruh Chalets, Matruh",5000000,EGP,1,1.0,Unfurnished,"First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Day Care Center, Kids Play Area, Barbeque Area, Cafeteria or Canteen",60 Sq. M.,محمد على,"[""https://images.bayut.eg/thumbnails/49110069-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110070-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110071-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110072-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110073-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110074-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110075-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110076-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110077-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49110078-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504033272.html,Bayut - 1016-ma0g2K,504033272,Falcon Real Estate,"Down 800,000,chalet (150 m) first row ,full sea view,fully finished ,for sale in lavista ras el hekma north coast next calicoast, seazen , , marassi",Chalet,"Chalet with the most stunning view and location in the village + Sandy BeachBest price and location in La Vista with a full sea view __ Ultra Super Lux finishingArea: 150 sq m(3 bedrooms, 3 bathrooms)Total price 15,000,000 [Down payment only 800,000 + flexible installments over the longest period]_____________________________________For details and a video, contact us now [redacted phone number] (WhatsApp/Phone). ______________________________________A unique opportunity to own a unit in one of the most prestigious villages on the North Coast, with modern designs, breathtaking natural scenery, and top-tier integrated services.","La Vista Ras El Hikma, Ras Al Hekma, North Coast, Matruh Chalets, Matruh",15000000,EGP,3,3.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Cafeteria or Canteen",150 Sq. M.,محمد على,"[""https://images.bayut.eg/thumbnails/49109075-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109076-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109077-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109078-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109079-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109080-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109081-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109082-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109083-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109084-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109085-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109086-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49109087-800x600.jpeg""]",Off-Plan,Primary
https://www.bayut.eg/en/property/details-504033095.html,Bayut - 1016-Zpxswj,504033095,Falcon Real Estate,"Ready to Move, Super Lux Finish, 34% Off, Apartment for Sale in Heliopolis Sheraton, On Suez Road, Opposite City Centre Almaza, Stoda Residence",Apartment,"- Prime location apartment directly opposite the airport and next to City Centre Almaza- Immediate occupancy- Ultra-super-lux finishing- Upscale, elegant compound with comprehensive services- Consists of (2 master bedrooms with dressing rooms + 2 bathrooms + American kitchen +2-piece reception area + terrace with a stunning view)cash price6,500,000Ready for viewing anytime[redacted phone number] WhatsApp or phone","Stoda Residence, Sheraton, Cairo",6500000,EGP,2,2.0,Unfurnished,"Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Barbeque Area, Cafeteria or Canteen",140 Sq. M.,محمد على,"[""https://images.bayut.eg/thumbnails/49106975-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106977-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106978-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106979-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106980-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106981-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106982-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106983-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106984-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106985-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106986-800x600.jpeg""]",Ready,Primary
https://www.bayut.eg/en/property/details-504033044.html,Bayut - 6420-Zrzx0n,504033044,Horizon Real Estate,Your chalet on the beach with a full view at the lowest price in the North Coast,Chalet,"In kilo 78, Al Sahel Al Tayeb, next to Zahraan Mall and Agadir VillageIn Rimas Village, a quiet and living village90 square meter chalet with a unique layoutTwo rooms - Reception - Bathroom - Kitchen - TerraceAnd an 18 square meter gardenSea view completely depending on the floorAnd pool and garden view10% down paymentAnd installments over 8 yearsProject features:Location close to Alexandria, about a 40-minute drive, and close to New Alamein City, making it easy to access. Private beach with Mediterranean sand and water, which is one of the main attractions for tourists. Large number of swimming pools (more than 17 swimming pools), including pools suitable for children and families, in addition to an Infinity Pool. Comprehensive recreational services include:Aqua Park. Clubhouse. Children's play area. Spa and relaxation area. Commercial area includes shops and services to meet daily needs within the village. Green spaces and landscaping provide a calm atmosphere and good views for the units. Diversity in units such as chalets with different spaces, suitable for personal use or investment. Investment opportunity due to its proximity to New Alamein and increased demand for Al Sahel Al Tayeb projects. Security and guarding services 24 hours a day. Surveillance cameras spread throughout the project. Electronic gates to regulate entry and exit. Continuous maintenance and cleaning services. Designated parking spaces. Walkway along the sea and paths for walking and running. Designated areas for sitting and relaxing amid green spaces. Medical services and a pharmacy close to the project. Units with various sizes that meet different needs. Competitive prices compared to neighboring villages in the same area. Flexible payment and installment systems. Suitable for summer use or long-term residence. A good investment opportunity with increasing demand for Al Sahel Al Tayeb area. Proximity to major services and projects in New Alamein City. A quiet environment away from the hustle and bustle while providing all basic and recreational services.","Remas, Hammam, North Coast, Matruh Chalets, Matruh",5000000,EGP,2,1.0,Unfurnished,"First Aid Medical Center, Gym or Health Club, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen",85 Sq. M.,Kholoud Ahmed,"[""https://images.bayut.eg/thumbnails/49106243-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106244-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106245-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106246-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106247-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106248-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106249-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106250-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106251-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106252-800x600.jpeg"", ""https://images.bayut.eg/thumbnails/49106253-800x600.jpeg""]",Off-Plan,Primary
